Hyper-parameters:

  batch_size   16
  optimizer  adam
  lr           0.005
  lr_decrease_epoch 20
  lr_decrease_by    0.01


processing train1:

  se=0.8298, sp=0.6903, acc=0.7759, mcc=0.524, auc=0.832


Training set:
  tp=530, tn=291, fp=90, fn=75
  se=0.8760, sp=0.7638, acc=0.8327, mcc=0.645, auc=0.902


Test set:
  tp=99, tn=46, fp=28, fn=19
  se=0.8390, sp=0.6216, acc=0.7552, mcc=0.474, auc=0.829


Valid	77.59	0.524	0.832
Train	83.27	0.645	0.902
Test	99	46	28	19	83.90	62.16	75.52	0.474	0.829
