NO,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey,target_binary
735,TTK_1419,COc1cc(S(C)(=O)=O)ccc1Nc1nc2cc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)ccn2n1,COC1=CC(S(C)(=O)=O)=CC=C1NC1=NN2C=CC(C3=CC=C(NC(=O)[C@H](C)C4=CC=C(F)C=C4)C=C3)=CC2=N1,WIYVCHBPZCPYBQ-GOSISDBHSA-N,1
736,TTK_1420,COc1cc(C(=O)N2CC(F)C2)ccc1Nc1nc2cc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)ccn2n1,COC1=CC(C(=O)N2CC(F)C2)=CC=C1NC1=NN2C=CC(C3=CC=C(NC(=O)[C@H](C)C4=CC=C(F)C=C4)C=C3)=CC2=N1,KQPJAUZJMPQIIJ-LJQANCHMSA-N,1
737,TTK_1421,C[C@@H](C(=O)Nc1ccc(-c2ccn3nc(Nc4ccc(C(=O)N5CC(F)C5)cc4OCC(F)(F)F)nc3c2)cc1)c1ccc(F)cc1,C[C@@H](C(=O)NC1=CC=C(C2=CC3=NC(NC4=CC=C(C(=O)N5CC(F)C5)C=C4OCC(F)(F)F)=NN3C=C2)C=C1)C1=CC=C(F)C=C1,UOFPUDTXERIIND-LJQANCHMSA-N,1
738,TTK_1422,C=CC(=O)Nc1ccc(-c2ccn3nc(Nc4cc5c(cc4OC)S(=O)(=O)CC5)nc3c2)cc1,C=CC(=O)NC1=CC=C(C2=CC3=NC(NC4=CC5=C(C=C4OC)S(=O)(=O)CC5)=NN3C=C2)C=C1,SNXUZSNXTRXKCM-UHFFFAOYSA-N,1
739,TTK_1423,COc1cc(C(=O)N2CCC2)ccc1Nc1nc2cc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)ccn2n1,COC1=CC(C(=O)N2CCC2)=CC=C1NC1=NN2C=CC(C3=CC=C(NC(=O)[C@H](C)C4=CC=C(F)C=C4)C=C3)=CC2=N1,MITMCAIEYMGOGS-HXUWFJFHSA-N,1
740,TTK_1424,COc1cc(S(C)(=O)=O)ccc1Nc1cn2nc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)ccc2n1,COC1=CC(S(C)(=O)=O)=CC=C1NC1=CN2N=C(C3=CC=C(NC(=O)[C@H](C)C4=CC=C(F)C=C4)C=C3)C=CC2=N1,KTJXRFCSMOYQPK-GOSISDBHSA-N,1
741,TTK_1425,COc1cc(S(C)(=O)=O)cnc1Nc1cn2cc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)ccc2n1,COC1=CC(S(C)(=O)=O)=CN=C1NC1=CN2C=C(C3=CC=C(NC(=O)[C@H](C)C4=CC=C(F)C=C4)C=C3)C=CC2=N1,ICOLMFGHLMBEGP-GOSISDBHSA-N,1
742,Decoys_0001,COc1c(C)cc(Br)cc1C(=O)NC(=S)Nc1cccc(NC(=O)c2cccs2)c1,COC1=C(C(=O)NC(=S)NC2=CC=CC(NC(=O)C3=CC=CS3)=C2)C=C(Br)C=C1C,MUTDOIOUTRWMMH-UHFFFAOYSA-N,0
743,Decoys_0002,O=C1CCc2cc(S(=O)(=O)N[C@@H](C(=O)NCC3(c4ccccc4)CCCC3)c3ccccc3)ccc2N1,O=C1CCC2=CC(S(=O)(=O)N[C@@H](C(=O)NCC3(C4=CC=CC=C4)CCCC3)C3=CC=CC=C3)=CC=C2N1,OTHNRXQCBXBAFU-HHHXNRCGSA-N,0
744,Decoys_0003,O=C1CCc2cc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)NCc3ccccc3Cl)ccc2N1,O=C1CCC2=CC(S(=O)(=O)N[C@H](CC3=CC=CC=C3)C(=O)NCC3=CC=CC=C3Cl)=CC=C2N1,FFWKBEVWMWCIRB-HSZRJFAPSA-N,0
745,Decoys_0004,O=C1CCc2cc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)NCCc3ccc(Cl)cc3)ccc2N1,O=C1CCC2=CC(S(=O)(=O)N[C@H](CC3=CC=CC=C3)C(=O)NCCC3=CC=C(Cl)C=C3)=CC=C2N1,PERBRGGJIYCNND-XMMPIXPASA-N,0
746,Decoys_0005,Cc1cccc(-c2nnc(SCC(=O)Nc3sc4c(c3C(N)=O)CCC4)n2Cc2ccco2)c1,CC1=CC=CC(C2=NN=C(SCC(=O)NC3=C(C(N)=O)C4=C(CCC4)S3)N2CC2=CC=CO2)=C1,FEUWFKZBGLZIKM-UHFFFAOYSA-N,0
747,Decoys_0006,CCOC(=O)[C@@H]1C(c2cccc(Cl)c2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,CCOC(=O)[C@@H]1C(C2=CC=CC(Cl)=C2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,LPHVCEOTBIKRRI-NKPGLDSYSA-N,0
748,Decoys_0007,Cc1ccc(OCC(=O)NNC(=S)NC(=O)c2sc3ccccc3c2Cl)c(Br)c1,CC1=CC=C(OCC(=O)NNC(=S)NC(=O)C2=C(Cl)C3=CC=CC=C3S2)C(Br)=C1,NTGDOINTHONWLI-UHFFFAOYSA-N,0
749,Decoys_0008,Cc1cccc(OCC(=O)NNC(=S)NC(=O)COc2ccc3ccccc3c2Br)c1,CC1=CC=CC(OCC(=O)NNC(=S)NC(=O)COC2=CC=C3C=CC=CC3=C2Br)=C1,XRINWKPFKNBZON-UHFFFAOYSA-N,0
750,Decoys_0009,CCCC(=O)NC(=S)NNC(=O)COc1ccc2cc(Br)ccc2c1Br,CCCC(=O)NC(=S)NNC(=O)COC1=CC=C2C=C(Br)C=CC2=C1Br,UNFYCKLQGLMUTN-UHFFFAOYSA-N,0
751,Decoys_0010,O=C(COc1cccc2ccccc12)NC(=S)NNC(=O)c1ccccc1I,O=C(COC1=CC=CC2=CC=CC=C21)NC(=S)NNC(=O)C1=CC=CC=C1I,GZWYLYQLUJWXIK-UHFFFAOYSA-N,0
752,Decoys_0011,Cc1ccc(OCC(=O)NNC(=S)NC(=O)COc2cccc3ccccc23)c(Br)c1,CC1=CC=C(OCC(=O)NNC(=S)NC(=O)COC2=CC=CC3=C2C=CC=C3)C(Br)=C1,LCBBYCHLJDYGPC-UHFFFAOYSA-N,0
753,Decoys_0012,CC[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N12,CC[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CC2=C(NC3=CC=CC=C32)[C@H]2C3=C(C=CC=C3)C(=O)N12,DJHDQVLTJNRSES-VYRLLOQTSA-N,0
754,Decoys_0013,CCOc1ccc(/C=C/C(=O)NC(=S)NNC(=O)COc2ccc(C(C)C)cc2Br)cc1,CCOC1=CC=C(/C=C/C(=O)NC(=S)NNC(=O)COC2=CC=C(C(C)C)C=C2Br)C=C1,HPRWXWJIEKAUHO-KPKJPENVSA-N,0
755,Decoys_0014,CCOc1ccc(/C=C/C(=O)NC(=S)NNC(=O)COc2ccc(Cl)cc2Br)cc1,CCOC1=CC=C(/C=C/C(=O)NC(=S)NNC(=O)COC2=CC=C(Cl)C=C2Br)C=C1,HUBPKSNNBOVBTQ-BJMVGYQFSA-N,0
756,Decoys_0015,Cc1ccc(OCc2nnc(SCC(=O)Nc3sc4c(c3C(N)=O)CC[C@H](C)C4)n2C)c(C)c1,CC1=CC=C(OCC2=NN=C(SCC(=O)NC3=C(C(N)=O)C4=C(C[C@@H](C)CC4)S3)N2C)C(C)=C1,IZKSROKRSOVYBM-AWEZNQCLSA-N,0
757,Decoys_0016,COCCCN(C(=O)c1sc2ccccc2c1Cl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,COCCCN(C(=O)C1=C(Cl)C2=CC=CC=C2S1)C1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,SKLYJICKEJDVHX-UHFFFAOYSA-N,0
758,Decoys_0017,Cc1ccc(OCC(=O)NNC(=S)NC(=O)c2ccc(OC(C)C)c(Br)c2)c(C)c1,CC1=CC=C(OCC(=O)NNC(=S)NC(=O)C2=CC=C(OC(C)C)C(Br)=C2)C(C)=C1,GIHWTKUSVWYPNS-UHFFFAOYSA-N,0
759,Decoys_0018,O=C(CCCCCN1C(=O)/C(=C/c2ccc(O)cc2O)SC1=S)Nc1ccccc1C(F)(F)F,O=C(CCCCCN1C(=O)/C(=C/C2=CC=C(O)C=C2O)SC1=S)NC1=CC=CC=C1C(F)(F)F,UFPIXHPZQALCCL-UNOMPAQXSA-N,0
760,Decoys_0019,CSCC[C@@H](NC(=O)c1ccco1)C(=O)NC[C@@H](c1ccccc1Cl)c1c[nH]c2ccccc12,CSCC[C@@H](NC(=O)C1=CC=CO1)C(=O)NC[C@@H](C1=CC=CC=C1Cl)C1=CNC2=C1C=CC=C2,ODGZFVKSUUVMEO-WMZHIEFXSA-N,0
761,Decoys_0020,CSCC[C@H](NC(=O)c1ccco1)C(=O)NC[C@H](c1ccccc1Cl)c1c[nH]c2ccccc12,CSCC[C@H](NC(=O)C1=CC=CO1)C(=O)NC[C@H](C1=CC=CC=C1Cl)C1=CNC2=C1C=CC=C2,ODGZFVKSUUVMEO-XXBNENTESA-N,0
762,Decoys_0021,C/C(=N/Nc1nc(SCC(=O)Nc2cccc3ccccc23)n[nH]1)c1ccc(Br)cc1,C/C(=N/NC1=NC(SCC(=O)NC2=CC=CC3=C2C=CC=C3)=NN1)C1=CC=C(Br)C=C1,HJFDKMNIFFEOHW-WGARJPEWSA-N,0
763,Decoys_0022,CCCN(CCC)S(=O)(=O)c1ccc2[nH]cc(/C=N/NC(=S)Nc3c(C)cc(C)cc3C)c2c1,CCCN(CCC)S(=O)(=O)C1=CC=C2NC=C(/C=N/NC(=S)NC3=C(C)C=C(C)C=C3C)C2=C1,GMIXCJWPAXMOBO-JVWAILMASA-N,0
764,Decoys_0023,C/C(=N\Nc1nnc(SCC(=O)C2C3CC4CC(C3)CC2C4)n1N)c1ccc(Br)cc1,C/C(=N\NC1=NN=C(SCC(=O)C2C3CC4CC(C3)CC2C4)N1N)C1=CC=C(Br)C=C1,VPNBMMKCVVFWHA-BRJLIKDPSA-N,0
765,Decoys_0024,O=C(CN1CSCC1=O)Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(CN1CSCC1=O)NC1=CC=CC=C1CC(C1=CNC2=C1C=CC=C2)C1=CNC2=C1C=CC=C2,RQKMMENNEKOLEK-UHFFFAOYSA-N,0
766,Decoys_0025,O=C(CN1CCSC1=O)Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(CN1CCSC1=O)NC1=CC=CC=C1CC(C1=CNC2=C1C=CC=C2)C1=CNC2=C1C=CC=C2,MPOCEPKGBFJYQL-UHFFFAOYSA-N,0
767,Decoys_0026,CC(C)CCN(C(=O)C12C[C@@H]3C[C@@H](CC(Cl)(C3)C1)C2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,CC(C)CCN(C(=O)C12C[C@@H]3C[C@@H](CC(Cl)(C3)C1)C2)C1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,XOXJSYLTNUBHGT-YDXVBCDDSA-N,0
768,Decoys_0027,CCCCNC(=O)[C@@H](C(c1ccccc1)c1ccccc1)N(Cc1ccco1)C(=O)c1cccc(O)c1O,CCCCNC(=O)[C@@H](C(C1=CC=CC=C1)C1=CC=CC=C1)N(CC1=CC=CO1)C(=O)C1=CC=CC(O)=C1O,CVRPMYXJKLALRI-MUUNZHRXSA-N,0
769,Decoys_0028,Cc1ccc(CN(C(=O)c2c(O)cccc2O)[C@H](C(=O)NC(C)(C)CC(C)(C)C)c2ccccc2C)o1,CC1=CC=C(CN(C(=O)C2=C(O)C=CC=C2O)[C@H](C(=O)NC(C)(C)CC(C)(C)C)C2=CC=CC=C2C)O1,WFRGKESKDKEABD-SANMLTNESA-N,0
770,Decoys_0029,CNS(=O)(=O)c1ccc(/C=C/C(=O)N[C@@H](C(=O)NCc2ccc(Cl)cc2)c2ccccc2)cc1,CNS(=O)(=O)C1=CC=C(/C=C/C(=O)N[C@@H](C(=O)NCC2=CC=C(Cl)C=C2)C2=CC=CC=C2)C=C1,ZHYCQVXSDXDQPP-JOPVOSQUSA-N,0
771,Decoys_0030,CC[C@@H](Sc1nnc2ccc3ccccc3n12)C(=O)Nc1scc(-c2ccc(C)cc2)c1C(N)=O,CC[C@@H](SC1=NN=C2C=CC3=CC=CC=C3N21)C(=O)NC1=C(C(N)=O)C(C2=CC=C(C)C=C2)=CS1,WKUMJRQLRSTNIM-HXUWFJFHSA-N,0
772,Decoys_0031,CC[C@@H](Sc1cc(-c2ccccc2)nc(C)n1)C(=O)Nc1scc(-c2ccc(C)cc2)c1C(N)=O,CC[C@@H](SC1=CC(C2=CC=CC=C2)=NC(C)=N1)C(=O)NC1=C(C(N)=O)C(C2=CC=C(C)C=C2)=CS1,DBEWBBZPHGOAPD-JOCHJYFZSA-N,0
773,Decoys_0032,COc1cc(C[NH2+][C@H](Cc2c[nH]c3ccccc23)C(=O)[O-])ccc1OCc1ccc(Cl)c(Cl)c1,COC1=CC(C[NH2+][C@H](CC2=CNC3=C2C=CC=C3)C(=O)[O-])=CC=C1OCC1=CC=C(Cl)C(Cl)=C1,WEIVGNUBUCZVLT-HSZRJFAPSA-N,0
774,Decoys_0033,Cc1ccccc1NC(=O)[C@@H]1C(=O)C[C@](C)(O)[C@@H](C(=O)Nc2ccccc2C)[C@@H]1c1ccc(OC(C)C)cc1,CC1=CC=CC=C1NC(=O)[C@@H]1C(=O)C[C@](C)(O)[C@@H](C(=O)NC2=CC=CC=C2C)[C@@H]1C1=CC=C(OC(C)C)C=C1,RUPWKMSTUSWDPY-OGQOOFKISA-N,0
775,Decoys_0034,CC[NH+](CC)c1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N(C(=O)CCC(=O)O)[C@@H]3c2ccccc2)cc1,CC[NH+](CC)C1=CC=C([C@@H]2CC(=O)C3=C(C2)NC2=CC=CC=C2N(C(=O)CCC(=O)O)[C@@H]3C2=CC=CC=C2)C=C1,WKMLAVZSZNFSEK-CAQRMWTPSA-O,0
776,Decoys_0035,CCCSc1ccccc1NC(=O)CSc1n[nH]c(N/N=C/c2ccc(Cl)cc2Cl)n1,CCCSC1=CC=CC=C1NC(=O)CSC1=NNC(N/N=C/C2=CC=C(Cl)C=C2Cl)=N1,REBFWXSWISDCKY-FOKLQQMPSA-N,0
777,Decoys_0036,C/C(=N/Nc1nc(SCC(=O)Nc2sc3c(c2C#N)CCCC3)n[nH]1)c1ccc2ccccc2c1,C/C(=N/NC1=NC(SCC(=O)NC2=C(C#N)C3=C(CCCC3)S2)=NN1)C1=CC=C2C=CC=CC2=C1,SXVBKXHUCAJDPI-FDVSRXAVSA-N,0
778,Decoys_0037,C[C@H]1CCc2c(sc(NC(=O)CSc3nnc(CC45CC6CC(CC(C6)C4)C5)n3C)c2C(N)=O)C1,C[C@H]1CCC2=C(C1)SC(NC(=O)CSC1=NN=C(CC34CC5CC(CC(C5)C3)C4)N1C)=C2C(N)=O,OLDYYCZPOYIFNH-PIVBJLNYSA-N,0
779,Decoys_0038,Nn1c(N/N=C/c2cccc(Br)c2)nnc1SCC(=O)c1ccc(Br)cc1,NN1C(N/N=C/C2=CC(Br)=CC=C2)=NN=C1SCC(=O)C1=CC=C(Br)C=C1,JYPPJNBLGMZWQC-ZVBGSRNCSA-N,0
780,Decoys_0039,C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1c(Br)cc(OC)cc1Br,C=CCN1C(N)=CC(=O)N=C1SCC(=O)NC1=C(Br)C=C(OC)C=C1Br,XDEXSTXCMQZNMH-UHFFFAOYSA-N,0
781,Decoys_0040,N[C@H]1[C@H](N(CCC2=CCCCC2)C(=O)CC2=c3ccccc3=[NH+]C2)C([O-])=NC(=O)N1Cc1ccccc1,N[C@H]1[C@H](N(CCC2=CCCCC2)C(=O)CC2=C3C=CC=CC3=[NH+]C2)C([O-])=NC(=O)N1CC1=CC=CC=C1,LOFYEPOWVQQMAE-RRPNLBNLSA-N,0
782,Decoys_0041,COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1c(-c2ccc(OC)cc2)[nH]c2ccccc12,COC(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCC1=C(C2=CC=C(OC)C=C2)NC2=CC=CC=C21,KOQKBHGPRZOJKD-HHHXNRCGSA-N,0
783,Decoys_0042,CC(=O)Nc1cccc(Nc2nnc(S[C@@H](C(=O)c3c[nH]c4ccccc34)c3ccccc3)s2)c1,CC(=O)NC1=CC=CC(NC2=NN=C(S[C@@H](C(=O)C3=CNC4=C3C=CC=C4)C3=CC=CC=C3)S2)=C1,KGEAPJOVJCJWJD-XMMPIXPASA-N,0
784,Decoys_0043,CC[C@H](C)[C@H](NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N12)C(=O)NCc1ccc(C)cc1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CC2=C(NC3=CC=CC=C32)[C@H]2C3=C(C=CC=C3)C(=O)N12)C(=O)NCC1=CC=C(C)C=C1,NMODYODRCDDUFF-LQYFPWRPSA-N,0
785,Decoys_0044,Cc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H]3c4ccccc4C(=O)N23)cc1,CC1=CC=C(CNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]2CC3=C(NC4=CC=CC=C43)[C@@H]3C4=C(C=CC=C4)C(=O)N23)C=C1,XDFAGVRRMZSZQU-PHDGFQFKSA-N,0
786,Decoys_0045,O=C(NCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2c3ccccc3C(=O)N12,O=C(NCC1=CC=CC=C1)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CC2=C(NC3=CC=CC=C32)[C@H]2C3=C(C=CC=C3)C(=O)N12,FGEMETYZWREDLH-LHHUKBANSA-N,0
787,Decoys_0046,CCOC(=O)C1=C(N)n2c(s/c(=C/c3ccccc3)c2=O)=C(/C(O)=N/c2ccccc2)[C@H]1c1ccccc1,CCOC(=O)C1=C(N)N2C(=O)/C(=C\C3=CC=CC=C3)SC2=C(/C(O)=N/C2=CC=CC=C2)[C@H]1C1=CC=CC=C1,BSHZAYCLJTWFFE-OILDRBDJSA-N,0
788,Decoys_0047,O=C(C[C@@H]1Sc2ccc(C(F)(F)F)cc2NC1=O)N[C@H](Cc1ccccc1)c1nc2ccccc2[nH]1,O=C(C[C@@H]1SC2=CC=C(C(F)(F)F)C=C2NC1=O)N[C@H](CC1=CC=CC=C1)C1=NC2=CC=CC=C2N1,OMMUBNLSSKYSDA-IRLDBZIGSA-N,0
789,Decoys_0048,CCOC(=O)[C@@H]1C(c2ccc(Br)cc2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,CCOC(=O)[C@@H]1C(C2=CC=C(Br)C=C2)[C@@H](C(=O)OCC)[C@@](O)(C(F)(F)F)N[C@@]1(O)C(F)(F)F,UPJKSNJPCVADCN-NKPGLDSYSA-N,0
790,Decoys_0049,CC(C)(C)c1ccc(OCC(=O)NNC(=S)NC(=O)/C=C\c2cccs2)c(Br)c1,CC(C)(C)C1=CC=C(OCC(=O)NNC(=S)NC(=O)/C=C\C2=CC=CS2)C(Br)=C1,MMRNPEBWMBGLKE-CLFYSBASSA-N,0
791,Decoys_0050,CCOc1cc(/C=C2\S/C(=N/c3ccc(C#N)cc3)NC2=O)c(Br)cc1OCC(N)=O,CCOC1=CC(/C=C2\S/C(=N/C3=CC=C(C#N)C=C3)NC2=O)=C(Br)C=C1OCC(N)=O,QYGTXMHWVQTXDG-LSCVHKIXSA-N,0
792,Decoys_0051,CC(C)Oc1ccc([C@@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@](C)(c4ccc(OC(C)C)cc4)C3=O)C2=O)cc1,CC(C)OC1=CC=C([C@@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@](C)(C4=CC=C(OC(C)C)C=C4)C3=O)C2=O)C=C1,RSVPACJYINJICB-ROJLCIKYSA-N,0
793,Decoys_0052,CC(C)Oc1ccc([C@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@@](C)(c4ccc(OC(C)C)cc4)C3=O)C2=O)cc1,CC(C)OC1=CC=C([C@]2(C)NC(=O)N(CCCCCCN3C(=O)N[C@@](C)(C4=CC=C(OC(C)C)C=C4)C3=O)C2=O)C=C1,RSVPACJYINJICB-ACHIHNKUSA-N,0
794,Decoys_0053,COc1ccc([C@@H]2C3=C(C[C@H](c4ccc(OC)c(OC)c4)CC3=O)N=C(C)C2C(=O)OCCOc2ccccc2)cc1O,COC1=CC=C([C@@H]2C3=C(C[C@H](C4=CC=C(OC)C(OC)=C4)CC3=O)N=C(C)C2C(=O)OCCOC2=CC=CC=C2)C=C1O,DHVKHTFUVNKNLO-AQYCHUENSA-N,0
795,Decoys_0054,CCOCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@@H](c3ccc(OC)c(OC)c3)C2)[C@@H]1c1cc(Br)c(O)c(OC)c1,CCOCCOC(=O)C1C(C)=NC2=C(C(=O)C[C@@H](C3=CC=C(OC)C(OC)=C3)C2)[C@@H]1C1=CC(OC)=C(O)C(Br)=C1,ZBTDMKBMCOIFMP-YMTODSMFSA-N,0
796,Decoys_0055,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(O)c(OC)c3)c(=O)n2[C@H]1c1cc(OC)ccc1OC,CCOC(=O)C1=C(C)N=C2S/C(=C/C3=CC(OC)=C(O)C(I)=C3)C(=O)N2[C@H]1C1=CC(OC)=CC=C1OC,VUWVMMKIILUQEQ-WYWXSHKMSA-N,0
797,Decoys_0056,CC(=O)Nc1ccc(OCCOC(=O)C2C(C)=NC(C)=C(C(=O)OC[C@H]3CCCO3)[C@H]2c2cccc([N+](=O)[O-])c2)cc1,CC(=O)NC1=CC=C(OCCOC(=O)C2C(C)=NC(C)=C(C(=O)OC[C@H]3CCCO3)[C@H]2C2=CC=CC([N+](=O)[O-])=C2)C=C1,XTWXDVITJFPZPM-FKKPLYEASA-N,0
798,Decoys_0057,CCOC(=O)C1=c2s/c(=C/c3ccccc3OC)c(=O)n2C(N)=C(S(=O)(=O)c2ccccc2)[C@H]1c1ccccc1OC,CCOC(=O)C1=C2S/C(=C/C3=CC=CC=C3OC)C(=O)N2C(N)=C(S(=O)(=O)C2=CC=CC=C2)[C@H]1C1=CC=CC=C1OC,AUIPBZVXOGDRFW-GRBCXPRBSA-N,0
799,Decoys_0058,C=C1N=C(C)C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2cccc([N+](=O)[O-])c2)C1C(=O)OCCOC(=O)c1ccc(NC(C)=O)cc1,C=C1N=C(C)C(C(=O)OC[C@@H]2CCCO2)[C@@H](C2=CC=CC([N+](=O)[O-])=C2)C1C(=O)OCCOC(=O)C1=CC=C(NC(C)=O)C=C1,FUNGIMGAYRXPBE-PDSTXASQSA-N,0
800,Decoys_0059,CC1=NC(C)=C(C(=O)OCCNC(=O)c2ccccc2O)[C@@H](c2cccc([N+](=O)[O-])c2)[C@@H]1C(=O)OC/C=C/c1ccccc1,CC1=NC(C)=C(C(=O)OCCNC(=O)C2=CC=CC=C2O)[C@@H](C2=CC=CC([N+](=O)[O-])=C2)[C@@H]1C(=O)OC/C=C/C1=CC=CC=C1,QIVJDDDYGUJYDK-AKMNDLLVSA-N,0
801,Decoys_0060,[H]/N=C1C(=C/c2ccc(OCCOc3cc(C)cc(CC)c3)c(OCC)c2)/C(=O)N=C2SC(COc3ccccc3)=NN2/1,[H]/N=C1C(=C/C2=CC=C(OCCOC3=CC(C)=CC(CC)=C3)C(OCC)=C2)/C(=O)N=C2SC(COC3=CC=CC=C3)=NN2/1,JZIMTYWOMCJULK-VSVVGCDMSA-N,0
802,Decoys_0061,Cc1ccccc1CN(C(=O)CN1C(=O)C(=O)c2ccccc21)[C@H](C(=O)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,CC1=CC=CC=C1CN(C(=O)CN1C(=O)C(=O)C2=CC=CC=C21)[C@H](C(=O)NC1=CC=C2OCOC2=C1)C1=CC=C(Cl)C=C1,KRWKIBFBEDARRL-PMERELPUSA-N,0
803,Decoys_0062,O=C(N[C@H](CSCc1ccccc1)C(=O)N/N=C/c1ccc(Br)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=C(N[C@H](CSCC1=CC=CC=C1)C(=O)N/N=C/C1=CC=C(Br)C=C1)C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1,UBYBMJYYCDPZNJ-XFBJJFJZSA-N,0
804,Decoys_0063,COC(=O)C1=C(C)N=c2s/c(=C3/C(=O)N(CC(N)=O)c4ccccc43)c(=O)n2[C@H]1c1ccc(OC(=O)c2ccco2)cc1,COC(=O)C1=C(C)N=C2S/C(=C3/C(=O)N(CC(N)=O)C4=CC=CC=C43)C(=O)N2[C@H]1C1=CC=C(OC(=O)C2=CC=CO2)C=C1,CCYWDAUQRFJMIP-NXLSWJSLSA-N,0
805,Decoys_0064,CS(=O)(=O)N(Cc1ccc(Cl)cc1)c1ccc(C(=O)N/N=C/c2ccc(OCC(=O)NC[C@@H]3CCCO3)cc2)cc1,CS(=O)(=O)N(CC1=CC=C(Cl)C=C1)C1=CC=C(C(=O)N/N=C/C2=CC=C(OCC(=O)NC[C@@H]3CCCO3)C=C2)C=C1,XOLJSHSHNGPIIO-RJEICEEESA-N,0
806,Decoys_0065,CC1(C)O[C@@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](OC(=O)[C@@H](Cc3ccccc3)NC(=O)CNC(=O)OCc3ccccc3)[C@@H]2O1,CC1(C)O[C@@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](OC(=O)[C@@H](CC3=CC=CC=C3)NC(=O)CNC(=O)OCC3=CC=CC=C3)[C@@H]2O1,PGIQKXPBSUHAPP-FCKZEVRNSA-N,0
807,Decoys_0066,COc1ccc(C(=O)[C@@H]2[C@@H](C(=O)c3cc(OC)c(OC)c(OC)c3)[C@]3(C(=O)Nc4ccccc43)[C@H]3C=C(C)c4ccccc4N23)cc1,COC1=CC=C(C(=O)[C@@H]2[C@@H](C(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@]3(C(=O)NC4=CC=CC=C43)[C@H]3C=C(C)C4=C(C=CC=C4)N23)C=C1,NOVXJUCFYZDZME-NDTOYMFRSA-N,0
808,Decoys_0067,CO[C@H]1[C@@H](OC(C)=O)[C@@H](C)O[C@@H](O[C@@H]2CC[C@@]3(C=O)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](c5ccc(=O)oc5)CC[C@]43O)C2)[C@H]1OC(C)=O,CO[C@H]1[C@@H](OC(C)=O)[C@@H](C)O[C@@H](O[C@@H]2CC[C@@]3(C=O)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](C5=COC(=O)C=C5)CC[C@]43O)C2)[C@H]1OC(C)=O,XTEZZAJMGDURLB-CRGVIGTCSA-N,0
