SMILES,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey
CCCCn1c(c(c(=O)[nH]c1=O)N(CCC(C)C)Cc2[nH]c(=O)c3c4c(sc3n2)CCC4)N,Decoys_1486,CCCCn1c(N)c(N(CCC(C)C)Cc2nc3sc4c(c3c(=O)[nH]2)CCC4)c(=O)[nH]c1=O,CCCCN1C(=O)NC(=O)C(N(CCC(C)C)CC2=NC3=C(C(=O)N2)C2=C(CCC2)S3)=C1N,JRVYOSSROPAMOV-UHFFFAOYSA-N
c1cc(cc(c1)Br)/C=N/Nc2nnc(n2N)SCC(=O)Nc3c(cccc3F)F,Decoys_1487,Nn1c(N/N=C/c2cccc(Br)c2)nnc1SCC(=O)Nc1c(F)cccc1F,NN1C(N/N=C/C2=CC(Br)=CC=C2)=NN=C1SCC(=O)NC1=C(F)C=CC=C1F,QYOGJFYZYVIGJZ-GZIVZEMBSA-N
Cc1ccc(cc1NC(=O)CSc2nnc(n2N)N/N=C/c3cccc(c3)Br)Cl,Decoys_1488,Cc1ccc(Cl)cc1NC(=O)CSc1nnc(N/N=C/c2cccc(Br)c2)n1N,CC1=CC=C(Cl)C=C1NC(=O)CSC1=NN=C(N/N=C/C2=CC=CC(Br)=C2)N1N,CDBQVELAKFRSTM-LSFURLLWSA-N
Cc1cc(nc(n1)N/C(=N/C(=O)Nc2cccc(c2)Cl)/[N-]CCSCc3c([nH+]c[nH]3)C)C,Decoys_1489,Cc1cc(C)nc(N/C(=N/C(=O)Nc2cccc(Cl)c2)[N-]CCSCc2[nH]c[nH+]c2C)n1,CC1=CC(C)=NC(N/C(=N/C(=O)NC2=CC=CC(Cl)=C2)[N-]CCSCC2=C(C)[NH+]=CN2)=N1,TZGHQOMOYGQNRP-UHFFFAOYSA-N
Cc1c(c(n(n1)c2ccccc2)N)C(c3cccc(c3)[N+](=O)[O-])c4c(nn(c4N)c5ccccc5)C,Decoys_1490,Cc1nn(-c2ccccc2)c(N)c1C(c1cccc([N+](=O)[O-])c1)c1c(C)nn(-c2ccccc2)c1N,CC1=NN(C2=CC=CC=C2)C(N)=C1C(C1=CC=CC([N+](=O)[O-])=C1)C1=C(N)N(C2=CC=CC=C2)N=C1C,OBRPKAGGDOQVIP-UHFFFAOYSA-N
CCOC(=O)c1c(c(sc1NC(=O)C2=C(NC(=S)N[C@@H]2c3cc4ccccc4[nH]c3=O)C)C)C,Decoys_1491,CCOC(=O)c1c(NC(=O)C2=C(C)NC(=S)N[C@@H]2c2cc3ccccc3[nH]c2=O)sc(C)c1C,CCOC(=O)C1=C(NC(=O)C2=C(C)NC(=S)N[C@@H]2C2=CC3=CC=CC=C3NC2=O)SC(C)=C1C,WQIYOBDDONBITM-LJQANCHMSA-N
CCCCCCN1c2ccccc2[C@@H](C(=C1[O-])C(=O)N/N=C(/C)\[C@@H]3C(=c4ccccc4=[NH+]C3=O)O)O,Decoys_1492,CCCCCCN1C([O-])=C(C(=O)N/N=C(/C)[C@H]2C(=O)[NH+]=c3ccccc3=C2O)[C@@H](O)c2ccccc21,CCCCCCN1C2=CC=CC=C2[C@H](O)C(C(=O)N/N=C(/C)[C@H]2C(=O)[NH+]=C3C=CC=CC3=C2O)=C1[O-],CWOSIPLVUGUXJP-GDDFMNIVSA-N
COc1cc(cc(c1O)Br)[C@@H]2c3c(n[nH]c3C(=O)N2CCCO)c4cc(ccc4O)Cl,Decoys_1493,COc1cc([C@@H]2c3c(-c4cc(Cl)ccc4O)n[nH]c3C(=O)N2CCCO)cc(Br)c1O,COC1=CC([C@@H]2C3=C(NN=C3C3=CC(Cl)=CC=C3O)C(=O)N2CCCO)=CC(Br)=C1O,DBJYMUIUIOFVJX-LJQANCHMSA-N
CCc1ccc2c(c1)[C@@]3([C@H]4[C@@H]([C@H](N3)Cc5ccc(c(c5)O)O)C(=O)N(C4=O)Cc6ccc7c(c6)OCO7)C(=O)N2,Decoys_1494,CCc1ccc2c(c1)[C@]1(N[C@H](Cc3ccc(O)c(O)c3)[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]31)C(=O)N2,CCC1=CC=C2NC(=O)[C@@]3(N[C@H](CC4=CC=C(O)C(O)=C4)[C@H]4C(=O)N(CC5=CC=C6OCOC6=C5)C(=O)[C@H]43)C2=C1,VVAJHKDQYMGEMR-SJEQQYOWSA-N
Cc1cccc(c1)NC(=O)c2ccccc2NC(=O)C(=O)N/N=C/c3cc(ccc3O)Br,Decoys_1495,Cc1cccc(NC(=O)c2ccccc2NC(=O)C(=O)N/N=C/c2cc(Br)ccc2O)c1,CC1=CC=CC(NC(=O)C2=CC=CC=C2NC(=O)C(=O)N/N=C/C2=CC(Br)=CC=C2O)=C1,CYWLEKNQEIOYDP-DHRITJCHSA-N
CC[NH+](CC)c1ccc(cc1)[C@@H]2c3c(=O)[nH]c(nc3NC(=O)[C@@H]2C#N)NCc4ccc5c(c4)OCCCO5,Decoys_1496,CC[NH+](CC)c1ccc([C@@H]2c3c(nc(NCc4ccc5c(c4)OCCCO5)[nH]c3=O)NC(=O)[C@@H]2C#N)cc1,CC[NH+](CC)C1=CC=C([C@@H]2C3=C(N=C(NCC4=CC=C5OCCCOC5=C4)NC3=O)NC(=O)[C@@H]2C#N)C=C1,KOMIAZFOKWGRSK-OFNKIYASSA-O
c1cc2c(cc1Cl)/C(=N\NC(=O)CCCC(=O)N/N=C\3/c4cc(ccc4NC3=O)Cl)/C(=O)N2,Decoys_1497,O=C(CCCC(=O)N/N=C1/C(=O)Nc2ccc(Cl)cc21)N/N=C1\C(=O)Nc2ccc(Cl)cc21,O=C(CCCC(=O)N/N=C1/C(=O)NC2=C1C=C(Cl)C=C2)N/N=C1\C(=O)NC2=CC=C(Cl)C=C21,SCZYZQLHNQLBKW-UHFFFAOYSA-N
c1cc(c(c(c1)O)O)/C=N\NC(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)Br,Decoys_1498,O=C(N/N=C\c1cccc(O)c1O)c1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1,O=C(N/N=C\C1=C(O)C(O)=CC=C1)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)C=C2)C=C1,DDYGZFRNBHEPKA-UUYOSTAYSA-N
Cc1cccc(c1)n2c(nnc2SCC(=O)Nc3c(ccs3)C(=O)N)c4c[nH]c5c4cccc5,Decoys_1499,Cc1cccc(-n2c(SCC(=O)Nc3sccc3C(N)=O)nnc2-c2c[nH]c3ccccc23)c1,CC1=CC=CC(N2C(SCC(=O)NC3=C(C(N)=O)C=CS3)=NN=C2C2=CNC3=C2C=CC=C3)=C1,LVGGPLLAEJWMFE-UHFFFAOYSA-N
Cc1cc(c(c(c1)c2c3c(n[nH]2)C(=O)N([C@@H]3c4cc(c(c(c4)Br)O)OC)CCO)O)C,Decoys_1500,COc1cc([C@@H]2c3c(n[nH]c3-c3cc(C)cc(C)c3O)C(=O)N2CCO)cc(Br)c1O,COC1=C(O)C(Br)=CC([C@@H]2C3=C(C4=CC(C)=CC(C)=C4O)NN=C3C(=O)N2CCO)=C1,WYIZQPFEEZMKSF-LJQANCHMSA-N
C=C1C([C@H]([C@@H]2C(=N1)CCCC2=O)c3cc(ccc3Cl)[N+](=O)[O-])C(=O)Nc4ccc(c[nH+]4)Br,Decoys_1501,C=C1N=C2CCCC(=O)[C@@H]2[C@H](c2cc([N+](=O)[O-])ccc2Cl)C1C(=O)Nc1ccc(Br)c[nH+]1,C=C1N=C2CCCC(=O)[C@@H]2[C@H](C2=CC([N+](=O)[O-])=CC=C2Cl)C1C(=O)NC1=CC=C(Br)C=[NH+]1,YJZPBKKEBURQEK-RWLBOTFQSA-O
CCC(C)(C)n1c(nnn1)[C@@H](c2cc3c(ccc(c3[nH]c2=O)C)C)[NH+]4CCN(CC4)c5cc(ccc5C)Cl,Decoys_1502,CCC(C)(C)n1nnnc1[C@@H](c1cc2c(C)ccc(C)c2[nH]c1=O)[NH+]1CCN(c2cc(Cl)ccc2C)CC1,CCC(C)(C)N1N=NN=C1[C@@H](C1=CC2=C(C)C=CC(C)=C2NC1=O)[NH+]1CCN(C2=CC(Cl)=CC=C2C)CC1,OCELBFVVMUDQSK-AREMUKBSSA-O
CCC(C)(C)n1c(nnn1)[C@@H](c2cc3c(ccc(c3[nH]c2=O)C)C)[NH+]4CCN(CC4)c5cccc(c5C)C,Decoys_1503,CCC(C)(C)n1nnnc1[C@@H](c1cc2c(C)ccc(C)c2[nH]c1=O)[NH+]1CCN(c2cccc(C)c2C)CC1,CCC(C)(C)N1N=NN=C1[C@@H](C1=CC2=C(C)C=CC(C)=C2NC1=O)[NH+]1CCN(C2=CC=CC(C)=C2C)CC1,UYEXXZWHJJELLZ-HHHXNRCGSA-O
CCC(C)(C)n1c(nnn1)[C@H](c2cc3cc(ccc3[nH]c2=O)OC)[NH+]4CCN(CC4)c5cc(ccc5C)C,Decoys_1504,CCC(C)(C)n1nnnc1[C@H](c1cc2cc(OC)ccc2[nH]c1=O)[NH+]1CCN(c2cc(C)ccc2C)CC1,CCC(C)(C)N1N=NN=C1[C@H](C1=CC2=CC(OC)=CC=C2NC1=O)[NH+]1CCN(C2=CC(C)=CC=C2C)CC1,VIDXPKINAHDOEE-SANMLTNESA-O
CCC(C)(C)n1c(nnn1)[C@H](c2cc3ccc(c(c3[nH]c2=O)C)C)[NH+]4CCN(CC4)c5cc(ccc5C)C,Decoys_1505,CCC(C)(C)n1nnnc1[C@H](c1cc2ccc(C)c(C)c2[nH]c1=O)[NH+]1CCN(c2cc(C)ccc2C)CC1,CCC(C)(C)N1N=NN=C1[C@H](C1=CC2=CC=C(C)C(C)=C2NC1=O)[NH+]1CCN(C2=CC(C)=CC=C2C)CC1,IMOPPLAFPMWKRJ-MHZLTWQESA-O
CCc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H](c3nnnn3Cc4ccccc4)[NH+]5CCN(CC5)c6cccc(c6C)C,Decoys_1506,CCc1ccc2[nH]c(=O)c([C@@H](c3nnnn3Cc3ccccc3)[NH+]3CCN(c4cccc(C)c4C)CC3)cc2c1,CCC1=CC=C2NC(=O)C([C@@H](C3=NN=NN3CC3=CC=CC=C3)[NH+]3CCN(C4=CC=CC(C)=C4C)CC3)=CC2=C1,VYAHIQSTJHJABV-PMERELPUSA-O
c1ccc2c(c1)[C@@]3([C@H]([C@@H]([C@@H]4[NH+]3CCC4)c5cccc(c5)[N+](=O)[O-])C(=O)c6ccc7c(c6)OCO7)C(=O)N2,Decoys_1507,O=C(c1ccc2c(c1)OCO2)[C@H]1[C@H](c2cccc([N+](=O)[O-])c2)[C@H]2CCC[NH+]2[C@@]12C(=O)Nc1ccccc12,O=C(C1=CC=C2OCOC2=C1)[C@H]1[C@H](C2=CC=CC([N+](=O)[O-])=C2)[C@H]2CCC[NH+]2[C@@]12C(=O)NC1=CC=CC=C12,DNHIPCVCHGGQRF-VGSCBBJJSA-O
c1ccc2c(c1)[C@@]3([C@@H]([C@@H]([C@@H]4[NH+]3CCC4)c5cccc(c5)[N+](=O)[O-])C(=O)c6ccc7c(c6)OCO7)C(=O)N2,Decoys_1508,O=C(c1ccc2c(c1)OCO2)[C@@H]1[C@H](c2cccc([N+](=O)[O-])c2)[C@H]2CCC[NH+]2[C@@]12C(=O)Nc1ccccc12,O=C(C1=CC=C2OCOC2=C1)[C@@H]1[C@H](C2=CC=CC([N+](=O)[O-])=C2)[C@H]2CCC[NH+]2[C@@]12C(=O)NC1=CC=CC=C12,DNHIPCVCHGGQRF-DAHKTCFSSA-O
Cc1cc(c2c(c1)[C@]3([C@H]([C@@H]([C@@H]4[NH+]3CSC4)c5ccc(cc5)[N+](=O)[O-])C(=O)c6cccnc6)C(=O)N2)C,Decoys_1509,Cc1cc(C)c2c(c1)[C@@]1(C(=O)N2)[C@@H](C(=O)c2cccnc2)[C@H](c2ccc([N+](=O)[O-])cc2)[C@H]2CSC[NH+]21,CC1=CC(C)=C2NC(=O)[C@]3(C2=C1)[C@@H](C(=O)C1=CC=CN=C1)[C@H](C1=CC=C([N+](=O)[O-])C=C1)[C@H]1CSC[NH+]13,ADMFIICMWZIGRN-ANAFOTAVSA-O
Cc1ccccc1NC(=O)Cn2c(=O)c3c([nH+]cn3Cc4ccccc4)n(c2=O)Cc5ccccc5,Decoys_1510,Cc1ccccc1NC(=O)Cn1c(=O)c2c([nH+]cn2Cc2ccccc2)n(Cc2ccccc2)c1=O,CC1=CC=CC=C1NC(=O)CN1C(=O)C2=C([NH+]=CN2CC2=CC=CC=C2)N(CC2=CC=CC=C2)C1=O,FRZAEMZLTDOFQB-UHFFFAOYSA-O
CCCCn1c[nH+]c2c1c(=O)n(c(=O)n2Cc3ccccc3)CC(=O)Nc4ccc5c(c4)CCC5,Decoys_1511,CCCCn1c[nH+]c2c1c(=O)n(CC(=O)Nc1ccc3c(c1)CCC3)c(=O)n2Cc1ccccc1,CCCCN1C=[NH+]C2=C1C(=O)N(CC(=O)NC1=CC=C3CCCC3=C1)C(=O)N2CC1=CC=CC=C1,NSLMUCOPSZJFMY-UHFFFAOYSA-O
c1ccc(cc1)NC(=O)C2CC[NH+](CC2)CC(=O)N3[C@H](CC(=N3)c4cc5ccccc5o4)c6ccco6,Decoys_1512,O=C(Nc1ccccc1)C1CC[NH+](CC(=O)N2N=C(c3cc4ccccc4o3)C[C@@H]2c2ccco2)CC1,O=C(NC1=CC=CC=C1)C1CC[NH+](CC(=O)N2N=C(C3=CC4=CC=CC=C4O3)C[C@@H]2C2=CC=CO2)CC1,IQUUGPLHAAUBAH-XMMPIXPASA-O
Cc1cccc(c1C)N2CC[NH+](CC2)[C@@H](c3cc4cc(c(cc4[nH]c3=O)C)C)c5nnnn5Cc6ccco6,Decoys_1513,Cc1cc2cc([C@@H](c3nnnn3Cc3ccco3)[NH+]3CCN(c4cccc(C)c4C)CC3)c(=O)[nH]c2cc1C,CC1=CC=CC(N2CC[NH+]([C@@H](C3=CC4=CC(C)=C(C)C=C4NC3=O)C3=NN=NN3CC3=CC=CO3)CC2)=C1C,ZDCRLOKOPNMDQZ-NDEPHWFRSA-O
Cc1cc(c2cc(c(=O)[nH]c2c1)[C@H](c3nnnn3CCc4ccccc4)[NH+]5CCN(CC5)c6ccccc6)C,Decoys_1514,Cc1cc(C)c2cc([C@H](c3nnnn3CCc3ccccc3)[NH+]3CCN(c4ccccc4)CC3)c(=O)[nH]c2c1,CC1=CC(C)=C2C=C([C@H](C3=NN=NN3CCC3=CC=CC=C3)[NH+]3CCN(C4=CC=CC=C4)CC3)C(=O)NC2=C1,DVNHQCNEAHSXMB-GDLZYMKVSA-O
Cc1ccc(cc1N2CC[NH+](CC2)[C@@H](c3cc4c(cc(cc4[nH]c3=O)C)C)c5nnnn5C(C)(C)C)Cl,Decoys_1515,Cc1cc(C)c2cc([C@@H](c3nnnn3C(C)(C)C)[NH+]3CCN(c4cc(Cl)ccc4C)CC3)c(=O)[nH]c2c1,CC1=CC(C)=C2C=C([C@@H](C3=NN=NN3C(C)(C)C)[NH+]3CCN(C4=CC(Cl)=CC=C4C)CC3)C(=O)NC2=C1,IJINJQSPSGXFKR-VWLOTQADSA-O
Cc1cc(c2cc(c(=O)[nH]c2c1)C[NH+](C3CCCC3)[C@H](c4nnnn4Cc5ccco5)C(C)C)C,Decoys_1516,Cc1cc(C)c2cc(C[NH+](C3CCCC3)[C@H](c3nnnn3Cc3ccco3)C(C)C)c(=O)[nH]c2c1,CC1=CC(C)=C2C=C(C[NH+](C3CCCC3)[C@H](C3=NN=NN3CC3=CC=CO3)C(C)C)C(=O)NC2=C1,QLMMGPXQJQYFQX-VWLOTQADSA-O
CCC[C@@H](c1nnnn1C2CCCC2)[NH+](Cc3cc4cc5c(cc4[nH]c3=O)OCO5)C6CCCCC6,Decoys_1517,CCC[C@@H](c1nnnn1C1CCCC1)[NH+](Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C1CCCCC1,CCC[C@@H](C1=NN=NN1C1CCCC1)[NH+](CC1=CC2=CC3=C(C=C2NC1=O)OCO3)C1CCCCC1,HJYHFZXACLNYIU-QHCPKHFHSA-O
Cc1cc(c2c(c1)cc(c(=O)[nH]2)C[NH+](C3CCCCC3)[C@H](c4nnnn4Cc5ccco5)C(C)C)C,Decoys_1518,Cc1cc(C)c2[nH]c(=O)c(C[NH+](C3CCCCC3)[C@H](c3nnnn3Cc3ccco3)C(C)C)cc2c1,CC1=CC(C)=C2NC(=O)C(C[NH+](C3CCCCC3)[C@H](C3=NN=NN3CC3=CC=CO3)C(C)C)=CC2=C1,TUFZRCULOBAUAP-SANMLTNESA-O
Cc1ccc2cc(c(=O)[nH]c2c1)[C@H](c3nnnn3C4CCCC4)[NH+](Cc5ccccc5Cl)Cc6ccco6,Decoys_1519,Cc1ccc2cc([C@H](c3nnnn3C3CCCC3)[NH+](Cc3ccco3)Cc3ccccc3Cl)c(=O)[nH]c2c1,CC1=CC=C2C=C([C@H](C3=NN=NN3C3CCCC3)[NH+](CC3=CC=CO3)CC3=CC=CC=C3Cl)C(=O)NC2=C1,FDLRPEOYCTZYHV-HHHXNRCGSA-O
C=C1C([C@@H](C2C(=N1)CCCC2=O)c3cccc(c3)[N+](=O)[O-])C(=O)Nc4ccc(c[nH+]4)Br,Decoys_1520,C=C1N=C2CCCC(=O)C2[C@@H](c2cccc([N+](=O)[O-])c2)C1C(=O)Nc1ccc(Br)c[nH+]1,C=C1N=C2CCCC(=O)C2[C@@H](C2=CC=CC([N+](=O)[O-])=C2)C1C(=O)NC1=CC=C(Br)C=[NH+]1,ZOWCBCMBJGCZCC-KBWCOIMZSA-O
c1ccc(cc1)C[NH+]2CCc3c(sc(n3)NC(=O)C4CCN(CC4)c5ccccc5[N+](=O)[O-])C2,Decoys_1521,O=C(Nc1nc2c(s1)C[NH+](Cc1ccccc1)CC2)C1CCN(c2ccccc2[N+](=O)[O-])CC1,O=C(NC1=NC2=C(C[NH+](CC3=CC=CC=C3)CC2)S1)C1CCN(C2=CC=CC=C2[N+](=O)[O-])CC1,AIJCXRNHIHAKCT-UHFFFAOYSA-O
Cc1cc(c(c([nH+]1)OCC(=O)N/N=C/c2ccc(o2)c3ccc(cc3Cl)Cl)C#N)COC,Decoys_1522,COCc1cc(C)[nH+]c(OCC(=O)N/N=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)c1C#N,COCC1=C(C#N)C(OCC(=O)N/N=C/C2=CC=C(C3=CC=C(Cl)C=C3Cl)O2)=[NH+]C(C)=C1,LEJVGLAVLPXWQJ-NSKAYECMSA-O
CC[NH+](CC)CCN1[C@H](/C(=C(/c2ccc(cc2)Br)\O)/C(=O)C1=O)c3ccc(cc3)[N+](=O)[O-],Decoys_1523,CC[NH+](CC)CCN1C(=O)C(=O)/C(=C(/O)c2ccc(Br)cc2)[C@@H]1c1ccc([N+](=O)[O-])cc1,CC[NH+](CC)CCN1C(=O)C(=O)/C(=C(/O)C2=CC=C(Br)C=C2)[C@@H]1C1=CC=C([N+](=O)[O-])C=C1,RGSUNCKUPVZXDK-NHFXJNLRSA-O
c1cc(nc2c1c(ncc2c3ccsc3)N4CCCN(CC4)c5c6c([nH+]cn5)nc[nH]6)C(F)(F)F,Decoys_1524,FC(F)(F)c1ccc2c(N3CCCN(c4nc[nH+]c5nc[nH]c45)CC3)ncc(-c3ccsc3)c2n1,FC(F)(F)C1=NC2=C(C=C1)C(N1CCCN(C3=C4NC=NC4=[NH+]C=N3)CC1)=NC=C2C1=CSC=C1,FPDBBSIVMCDGNS-UHFFFAOYSA-O
C[C@@]1(C(=O)N(C(=O)N1)C[NH+]2CCN(CC2)c3ccc(cc3[N+](=O)[O-])Cl)c4ccc5ccccc5c4,Decoys_1525,C[C@@]1(c2ccc3ccccc3c2)NC(=O)N(C[NH+]2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)C1=O,C[C@@]1(C2=CC=C3C=CC=CC3=C2)NC(=O)N(C[NH+]2CCN(C3=CC=C(Cl)C=C3[N+](=O)[O-])CC2)C1=O,IIXPUNYMOLHPQO-VWLOTQADSA-O
CCOC(=O)C1=C(N(C(=O)N[C@@H]1c2ccc(cc2)C)C)C[NH+]3CCN([C@@H](C3)C)C(=O)c4ccc(cc4)C,Decoys_1526,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)c3ccc(C)cc3)[C@H](C)C2)N(C)C(=O)N[C@@H]1c1ccc(C)cc1,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)C3=CC=C(C)C=C3)[C@H](C)C2)N(C)C(=O)N[C@@H]1C1=CC=C(C)C=C1,CSSUYCJTSSXALT-QFQXNSOFSA-O
CCOC(=O)C1=C(N(C(=O)N[C@@H]1c2ccc(cc2)Cl)C)C[NH+]3CCN([C@@H](C3)C)C(=O)c4cccc(c4)F,Decoys_1527,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)c3cccc(F)c3)[C@H](C)C2)N(C)C(=O)N[C@@H]1c1ccc(Cl)cc1,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)C3=CC=CC(F)=C3)[C@H](C)C2)N(C)C(=O)N[C@@H]1C1=CC=C(Cl)C=C1,DUYMOLYRMFIBEV-MZNJEOGPSA-O
CCOC(=O)C1=C(N(C(=O)N[C@@H]1c2ccc(cc2)Cl)C)C[NH+]3CCCN(CC3)C(=O)C4CCCC4,Decoys_1528,CCOC(=O)C1=C(C[NH+]2CCCN(C(=O)C3CCCC3)CC2)N(C)C(=O)N[C@@H]1c1ccc(Cl)cc1,CCOC(=O)C1=C(C[NH+]2CCCN(C(=O)C3CCCC3)CC2)N(C)C(=O)N[C@@H]1C1=CC=C(Cl)C=C1,JLKFRQKSWZRHDI-HSZRJFAPSA-O
CCN1C(=C([C@H](NC1=O)c2ccccc2)C(=O)OCC)C[NH+]3CCN([C@@H](C3)C)C(=O)c4ccc(cc4)Cl,Decoys_1529,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)c3ccc(Cl)cc3)[C@H](C)C2)N(CC)C(=O)N[C@@H]1c1ccccc1,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)C3=CC=C(Cl)C=C3)[C@H](C)C2)N(CC)C(=O)N[C@@H]1C1=CC=CC=C1,FXCYGMRIDIIIDI-KBMIEXCESA-O
CCOC(=O)C1=C(N(C(=O)N[C@H]1c2ccc(cc2)C(C)(C)C)C)C[NH+]3CCN(CC3)C(=O)c4ccc(cc4)C,Decoys_1530,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)c3ccc(C)cc3)CC2)N(C)C(=O)N[C@H]1c1ccc(C(C)(C)C)cc1,CCOC(=O)C1=C(C[NH+]2CCN(C(=O)C3=CC=C(C)C=C3)CC2)N(C)C(=O)N[C@H]1C1=CC=C(C(C)(C)C)C=C1,PCESPAFZUGGCJR-MHZLTWQESA-O
c1cc(cc(c1)N2CCN(CC2)C3=[NH+]C(=O)/C(=C/c4ccc(c(c4)[N+](=O)[O-])O)/S3)C(F)(F)F,Decoys_1531,O=C1[NH+]=C(N2CCN(c3cccc(C(F)(F)F)c3)CC2)S/C1=C\c1ccc(O)c([N+](=O)[O-])c1,O=C1[NH+]=C(N2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)S/C1=C\C1=CC=C(O)C([N+](=O)[O-])=C1,CZKWHEOWWKPMGC-WQRHYEAKSA-O
c1ccc(cc1)C[NH+]2CCN(CC2)[C@H](c3ccc(cc3)[N+](=O)[O-])c4c(n5c(s4)nc(n5)c6ccco6)O,Decoys_1532,O=[N+]([O-])c1ccc([C@H](c2sc3nc(-c4ccco4)nn3c2O)N2CC[NH+](Cc3ccccc3)CC2)cc1,O=[N+]([O-])C1=CC=C([C@H](C2=C(O)N3N=C(C4=CC=CO4)N=C3S2)N2CC[NH+](CC3=CC=CC=C3)CC2)C=C1,YNGMVELRQFTZOA-JOCHJYFZSA-O
COc1ccc(cc1)[C@@H]2C=C([NH+]=C3N2NC(=N3)N4C(=O)c5ccccc5C4=O)c6ccc(cc6)Cl,Decoys_1533,COc1ccc([C@@H]2C=C(c3ccc(Cl)cc3)[NH+]=C3N=C(N4C(=O)c5ccccc5C4=O)NN32)cc1,COC1=CC=C([C@@H]2C=C(C3=CC=C(Cl)C=C3)[NH+]=C3N=C(N4C(=O)C5=CC=CC=C5C4=O)NN32)C=C1,NMFBQEVTSLVGBC-QFIPXVFZSA-O
COc1cc(ccc1OCCOc2ccccc2Cl)[C@H]3C=C([NH+]=C4N3NN=N4)c5ccc(cc5)Cl,Decoys_1534,COc1cc([C@H]2C=C(c3ccc(Cl)cc3)[NH+]=C3N=NNN32)ccc1OCCOc1ccccc1Cl,COC1=CC([C@H]2C=C(C3=CC=C(Cl)C=C3)[NH+]=C3N=NNN32)=CC=C1OCCOC1=CC=CC=C1Cl,YXKXPCCPDNMZQM-OAQYLSRUSA-O
c1cc(cc(c1)[N+](=O)[O-])/C=C/C(=O)NCC[NH+]2CCN(CC2)c3nc4ccc(cc4s3)Cl,Decoys_1535,O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCC[NH+]1CCN(c2nc3ccc(Cl)cc3s2)CC1,O=C(/C=C/C1=CC([N+](=O)[O-])=CC=C1)NCC[NH+]1CCN(C2=NC3=CC=C(Cl)C=C3S2)CC1,SOXLUFOZSLRWAF-QPJJXVBHSA-O
c1cc(cc(c1)NC(=O)C[C@@H]2CSc3n2c(=O)c4c(n3)CCC4)c5ccc([nH+]n5)N6CCCCCC6,Decoys_1536,O=C(C[C@@H]1CSc2nc3c(c(=O)n21)CCC3)Nc1cccc(-c2ccc(N3CCCCCC3)[nH+]n2)c1,O=C(C[C@@H]1CSC2=NC3=C(CCC3)C(=O)N21)NC1=CC=CC(C2=CC=C(N3CCCCCC3)[NH+]=N2)=C1,WRMQCEQRBVLDRO-HXUWFJFHSA-O
c1ccc2c(c1)c(nc([nH+]2)N3CCN(CC3)S(=O)(=O)c4ccc(cc4)Cl)NCc5ccco5,Decoys_1537,O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2nc(NCc3ccco3)c3ccccc3[nH+]2)CC1,O=S(=O)(C1=CC=C(Cl)C=C1)N1CCN(C2=[NH+]C3=CC=CC=C3C(NCC3=CC=CO3)=N2)CC1,SRVKJFIJIXRUET-UHFFFAOYSA-O
CC1(CC(CC([NH2+]1)(C)C)N2Cc3c(ccc4c3occ(c4=O)Oc5ccc(cc5)C(=O)OC)OC2)C,Decoys_1538,COC(=O)c1ccc(Oc2coc3c4c(ccc3c2=O)OCN(C2CC(C)(C)[NH2+]C(C)(C)C2)C4)cc1,COC(=O)C1=CC=C(OC2=COC3=C(C=CC4=C3CN(C3CC(C)(C)[NH2+]C(C)(C)C3)CO4)C2=O)C=C1,ACSMQBHGDIPBES-UHFFFAOYSA-O
c1ccc(cc1)C[NH+]2CCN(CC2)Cc3c(ccc4c3O/C(=C\c5ccc(cc5)[N+](=O)[O-])/C4=O)O,Decoys_1539,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)Oc2c1ccc(O)c2CN1CC[NH+](Cc2ccccc2)CC1,O=C1C2=C(O/C1=C\C1=CC=C([N+](=O)[O-])C=C1)C(CN1CC[NH+](CC3=CC=CC=C3)CC1)=C(O)C=C2,ZGFJOGAPRCTXDA-XYGWBWBKSA-O
